pulse_num,rise_edge_arrivals
1151,1.000032011652e-08
1152,9.99973668118e-09
1153,9.99989654283e-09
1154,1.000023104943e-08
1155,9.99984833642e-09
1156,1.000025694316e-08
1157,9.99961859843e-09
1158,9.99928537733e-09
1159,1.000053938683e-08
1160,1.000034068459e-08
1161,9.99985173382e-09
1162,9.99998937461e-09
1163,1.000022434644e-08
1164,9.99940621474e-09
1165,1.000036942479e-08
1166,1.000032544218e-08
1167,1.000023150854e-08
1168,9.99981876982e-09
1169,9.99963163711e-09
1170,1.000041028547e-08
1171,9.99978020469e-09
1172,9.999755321e-09
1173,9.99967708887e-09
1174,1.000018082294e-08
1175,1.000052166524e-08
1176,9.99977001247e-09
1177,1.000005043607e-08
1178,9.9995910519e-09
1179,1.000077940886e-08
1180,9.99928308179e-09
1181,1.000050881019e-08
1182,1.000020111554e-08
1183,9.99958058423e-09
1184,1.000006549483e-08
1185,9.99962667874e-09
1186,9.99981803524e-09
1187,1.000029165178e-08
1188,1.000001122818e-08
1189,1.000038319805e-08
1190,9.9991982385e-09
1191,1.000083202272e-08
1192,9.9998030683e-09
1193,9.99995356413e-09
1194,9.99994548382e-09
1195,9.99923542631e-09
1196,1.000097149994e-08
1197,9.99962126126e-09
1198,1.000050183174e-08
1199,1.000018091476e-08
1200,9.9994347713e-09
1201,9.99982446277e-09
1202,9.99989158446e-09
1203,9.99982189176e-09
1204,1.000029560011e-08
1205,1.000093936233e-08
1206,9.99884114376e-09
1207,1.000106029156e-08
1208,9.99995585968e-09
1209,9.99930511901e-09
1210,1.000098600777e-08
1211,9.99887989253e-09
1212,1.000042754795e-08
1213,9.99962245494e-09
1214,1.0000274022e-08
1215,1.000002252226e-08
1216,1.000022223454e-08
1217,9.99955799608e-09
1218,1.000072146934e-08
1219,9.99950409672e-09
1220,1.000008716476e-08
1221,9.99941181587e-09
1222,1.000075195416e-08
1223,9.99974935258e-09
1224,9.99982308544e-09
1225,1.000008863391e-08
1226,9.99970536997e-09
1227,1.000026842088e-08
1228,9.99994291281e-09
1229,9.99995035037e-09
1230,1.000038558542e-08
1231,9.99931237292e-09
1232,1.00007077879e-08
1233,1.000011168117e-08
1234,9.99926774756e-09
1235,1.000065315397e-08
1236,9.99972254064e-09
1237,1.00001747627e-08
1238,9.99897299977e-09
1239,1.000074470024e-08
1240,1.000011957784e-08
1241,9.99996476638e-09
1242,1.000012609718e-08
1243,1.000005135429e-08
1244,9.99999038465e-09
1245,9.99939657346e-09
1246,1.000020120736e-08
1247,9.99978553035e-09
1248,1.000063671788e-08
1249,9.99979030508e-09
1250,1.000035069316e-08
1251,1.000029743655e-08
1252,9.99899072137e-09
1253,1.000047364247e-08
1254,1.000017384449e-08
1255,9.99934350049e-09
1256,1.000041772303e-08
1257,1.000002959253e-08
1258,9.99982905385e-09
1259,1.000001021815e-08
1260,1.000037337313e-08
1261,9.99959261287e-09
1262,1.000003684645e-08
1263,9.99966900856e-09
1264,1.000014859351e-08
1265,1.000012637265e-08
1266,1.000017439542e-08
1267,1.000044141304e-08
1268,9.99933872576e-09
1269,1.000055453742e-08
1270,9.9992045742e-09
1271,1.000038980922e-08
1272,1.000007954356e-08
1273,9.99994502471e-09
1274,1.000031947377e-08
1275,9.99952108374e-09
1276,9.99996899018e-09
1277,1.000044288218e-08
1278,9.99937113884e-09
1279,1.000019073969e-08
1280,1.000020983861e-08
1281,9.99973181463e-09
1282,9.99982969661e-09
1283,1.000024151711e-08
1284,9.99981381144e-09
1285,1.000024463905e-08
1286,1.000094661625e-08
1287,9.99894077034e-09
1288,1.000076747203e-08
1289,9.99957479946e-09
1290,9.99978341845e-09
1291,1.000003124532e-08
1292,1.000010057074e-08
1293,9.99943109843e-09
1294,1.000081062825e-08
1295,9.99988827888e-09
1296,9.99985761041e-09
1297,1.000028283689e-08
1298,9.99964283936e-09
1299,9.99988524876e-09
1300,1.000012077152e-08
1301,1.000026575805e-08
1302,9.99985788588e-09
1303,1.000012747451e-08
1304,1.000056619878e-08
1305,9.99885693709e-09
1306,1.000049356778e-08
1307,9.99978112291e-09
1308,9.99982354455e-09
1309,1.00002608915e-08
1310,1.000047382611e-08
1311,9.99909503087e-09
1312,1.00005924598e-08
1313,1.00001417987e-08
1314,1.000002169586e-08
1315,9.99950905509e-09
1316,9.99987165914e-09
1317,1.000022847842e-08
1318,9.99955129309e-09
1319,1.000084331679e-08
1320,9.99990563318e-09
1321,9.99994548382e-09
1322,9.99980958764e-09
1323,1.000023306951e-08
1324,9.99976514592e-09
1325,9.99981289323e-09
1326,1.00005164314e-08
1327,9.99988974802e-09
1328,9.99910311118e-09
1329,1.00011837918e-08
1330,9.99936223213e-09
1331,1.000051799237e-08
1332,9.99960252962e-09
1333,9.99963659549e-09
1334,1.000066022424e-08
1335,9.99957525856e-09
1336,1.000013206559e-08
1337,1.000031267896e-08
1338,9.99976404406e-09
1339,9.9996771807e-09
1340,9.99965064421e-09
1341,1.000113145341e-08
1342,9.99962006757e-09
1343,1.000005080335e-08
1344,1.000011902691e-08
1345,9.9992763788e-09
1346,1.000013197377e-08
1347,9.9995601998e-09
1348,1.000108122692e-08
1349,9.99945506391e-09
1350,1.000026759448e-08
1351,1.000008046178e-08
1352,9.99973998677e-09
1353,9.99923781367e-09
1354,1.00009084184e-08
1355,1.000033958273e-08
1356,9.99918042508e-09
1357,1.000060448845e-08
1358,9.99976560503e-09
1359,1.000007274875e-08
1360,9.99933964398e-09
1361,1.00000522725e-08
1362,1.00005227671e-08
1363,9.99951851273e-09
1364,1.000012628082e-08
1365,1.000059750999e-08
1366,9.99972951909e-09
1367,9.99972795812e-09
1368,1.000009368411e-08
1369,1.000039210476e-08
1370,9.99960289691e-09
1371,9.99991490718e-09
1372,1.000034711211e-08
1373,9.99980536384e-09
1374,1.000032479943e-08
1375,9.99991187706e-09
1376,1.000022085722e-08
1377,9.99962842335e-09
1378,1.000026575805e-08
1379,1.000011085477e-08
1380,9.9998917681e-09
1381,1.000019790178e-08
1382,9.99962034304e-09
1383,9.99990333764e-09
1384,1.000018770957e-08
1385,1.000046170564e-08
1386,9.9995884809e-09
1387,9.99993418975e-09
1388,1.000006971863e-08
1389,9.99976257491e-09
1390,1.000020451295e-08
1391,9.99968232271e-09
1392,1.000035987533e-08
1393,9.99994676932e-09
1394,9.99971482761e-09
1395,1.00004995362e-08
1396,1.000001370737e-08
1397,1.0000072106e-08
1398,9.99983988882e-09
1399,9.99986504798e-09
1400,1.000005915913e-08
1401,9.99975568828e-09
1402,9.99998864004e-09
1403,9.99970316625e-09
1404,1.000076315641e-08
1405,1.000029348821e-08
1406,9.99961345641e-09
1407,1.000031662729e-08
1408,9.999610059e-09
1409,9.99906794345e-09
1410,1.00005261645e-08
1411,1.000033636897e-08
1412,1.000068584251e-08
1413,9.99856953505e-09
1414,1.000113264709e-08
1415,9.99898695668e-09
1416,1.000040275608e-08
1417,1.0000431129e-08
1418,1.000019836089e-08
1419,9.99938904408e-09
1420,1.00001037845e-08
1421,9.99984503084e-09
1422,1.00004805291e-08
1423,1.000003078622e-08
1424,9.99968498554e-09
1425,1.000005190522e-08
1426,1.000026410526e-08
1427,9.99948683423e-09
1428,9.99978204112e-09
1429,1.000080447619e-08
1430,1.000046510304e-08
1431,9.99961611924e-09
1432,9.99973108006e-09
1433,9.99920393145e-09
1434,1.000075489246e-08
1435,9.99989837927e-09
1436,1.000032929869e-08
1437,9.99967947624e-09
1438,9.99979388613e-09
1439,1.000044765691e-08
1440,1.000006246472e-08
1441,9.99978213294e-09
1442,9.99888815649e-09
1443,1.000135687578e-08
1444,9.99910522308e-09
1445,1.000052781729e-08
1446,1.000041019364e-08
1447,9.99953595886e-09
1448,1.000051395221e-08
1449,9.99959784671e-09
1450,9.99974540425e-09
1451,1.000026713537e-08
1452,9.99967277325e-09
1453,1.000041873307e-08
1454,1.000027016549e-08
1455,9.99942439545e-09
1456,1.000063653423e-08
1457,9.99930870005e-09
1458,1.000028494879e-08
1459,9.99976955337e-09
1460,9.99997936604e-09
1461,1.000023398773e-08
1462,9.99972988637e-09
1463,1.000039687949e-08
1464,9.99960124412e-09
1465,1.000013050462e-08
1466,9.99967102864e-09
1467,9.99994447378e-09
1468,1.000022251001e-08
1469,9.9997312637e-09
1470,1.000040192969e-08
1471,1.0000020594e-08
1472,9.9996129973e-09
1473,1.000119802417e-08
1474,9.9991602243e-09
1475,9.99988910527e-09
1476,9.99980591477e-09
1477,1.000051918605e-08
1478,1.00000636584e-08
1479,9.99980802667e-09
1480,1.000034757122e-08
1481,9.99984429626e-09
1482,9.99932770715e-09
1483,1.00008902377e-08
1484,9.99915838787e-09
1485,1.000041028547e-08
1486,9.99940419466e-09
1487,1.000015676564e-08
1488,1.000027090006e-08
1489,1.000056941254e-08
1490,9.99952126738e-09
1491,9.99972217335e-09
1492,1.000023784424e-08
1493,9.99997661139e-09
1494,1.000082623795e-08
1495,9.99903158204e-09
1496,9.99991141795e-09
1497,1.000110785522e-08
1498,9.99906124047e-09
1499,1.00001692534e-08
1500,1.00003728222e-08
1501,9.99934698972e-09
1502,1.000051266671e-08
1503,9.9997452206e-09
1504,1.00006959429e-08
1505,9.9987103896e-09
1506,1.00001037845e-08
1507,1.000001581927e-08
1508,1.000050219903e-08
1509,9.99949537365e-09
1510,1.00005810739e-08
1511,9.99944836092e-09
1512,1.00000404275e-08
1513,1.000040220515e-08
1514,9.99970215621e-09
1515,1.00001494199e-08
1516,1.000042635427e-08
1517,9.99991068338e-09
1518,1.00001037845e-08
1519,9.999408143e-09
1520,1.000019073969e-08
1521,9.99958104333e-09
1522,1.000078409177e-08
1523,1.000012141427e-08
1524,9.99964632859e-09
1525,9.99963044343e-09
1526,1.000028403057e-08
1527,1.000058144119e-08
1528,9.99963659549e-09
1529,1.000025271936e-08
1530,9.99918951544e-09
1531,1.00002271011e-08
1532,1.000042323233e-08
1533,9.9994896807e-09
1534,9.99990186849e-09
1535,1.000044508591e-08
1536,1.000044765691e-08
1537,9.99965413344e-09
1538,9.99913855437e-09
1539,9.99981619881e-09
1540,1.000128883587e-08
1541,1.00000235323e-08
1542,9.99946709256e-09
1543,9.99977910283e-09
1544,9.99982657467e-09
1545,1.000099757731e-08
1546,9.99953320421e-09
1547,9.99994722843e-09
1548,1.000000351516e-08
1549,1.000030753694e-08
1550,9.99963163711e-09
1551,1.00003817289e-08
1552,9.99943330215e-09
1553,1.000027080824e-08
1554,1.000035014223e-08
1555,9.99981977986e-09
1556,9.99966818217e-09
1557,1.000018963783e-08
1558,9.99999644488e-09
1559,9.99960519245e-09
1560,9.99997863147e-09
1561,1.000014739982e-08
1562,1.00007098998e-08
1563,9.99948747698e-09
1564,1.000000314787e-08
1565,1.000008780752e-08
1566,9.99965541894e-09
1567,1.000099968921e-08
1568,9.99948169221e-09
1569,9.99986504798e-09
1570,9.99983796056e-09
1571,1.000030267039e-08
1572,1.000022884571e-08
1573,1.000022269365e-08
1574,1.000012297524e-08
1575,9.99888797284e-09
1576,1.000037520956e-08
1577,9.99968627105e-09
1578,9.99992390571e-09
1579,1.000066876366e-08
1580,9.99953706072e-09
1581,1.000006163832e-08
1582,1.000009634694e-08
1583,9.9999340061e-09
1584,1.000022829478e-08
1585,9.99955579236e-09
1586,1.000102319558e-08
1587,9.99884720399e-09
1588,1.000047887631e-08
1589,1.00002841224e-08
1590,9.9999812943e-09
1591,9.99997027569e-09
1592,9.99976523774e-09
1593,9.99987918852e-09
1594,1.000067767037e-08
1595,9.99939611435e-09
1596,1.000014482882e-08
1597,9.99966836581e-09
1598,1.000016971251e-08
1599,9.99973778304e-09
1600,9.99988864616e-09
1601,1.000037300584e-08
1602,9.99985357026e-09
1603,1.000020901221e-08
1604,1.000074809765e-08
1605,9.9994060311e-09
1606,9.99970812462e-09
1607,9.9992898766e-09
1608,1.000096057315e-08
1609,1.000047024506e-08
1610,9.99942641552e-09
1611,1.000006145468e-08
1612,9.99971638858e-09
1613,1.000051569682e-08
1614,9.9999791824e-09
1615,1.000020846128e-08
1616,9.99952448114e-09
1617,9.99982859474e-09
1618,9.99994851394e-09
1619,1.000065260304e-08
1620,9.99968792384e-09
1621,9.99950382125e-09
1622,1.000006081192e-08
1623,1.000006733127e-08
1624,1.000049099678e-08
1625,1.000015759204e-08
1626,9.99977524631e-09
1627,1.000013931951e-08
1628,9.99984558177e-09
1629,9.99975669832e-09
1630,1.000033829722e-08
1631,9.99985109107e-09
1632,9.99990131756e-09
1633,1.000032939051e-08
1634,9.99915508228e-09
1635,1.00001523582e-08
1636,9.99967240597e-09
1637,1.000038723821e-08
1638,1.000024408812e-08
1639,9.99976578867e-09
1640,1.000040909178e-08
1641,9.99934827522e-09
1642,1.000070751244e-08
1643,9.99954918119e-09
1644,1.000003666281e-08
1645,9.99977717457e-09
1646,1.000068051685e-08
1647,9.99997082662e-09
1648,9.99973906855e-09
1649,1.000058116572e-08
1650,9.99960950807e-09
1651,1.000035684521e-08
1652,9.99945993046e-09
1653,9.99966102007e-09
1654,1.000023224311e-08
1655,1.000000323969e-08
1656,9.99991701908e-09
1657,1.000056023037e-08
1658,9.99963935014e-09
1659,9.99983428769e-09
1660,1.000038733003e-08
1661,9.99948710969e-09
1662,9.99998156976e-09
1663,1.000039678767e-08
1664,9.99996742922e-09
1665,1.000000434155e-08
1666,9.99986449704e-09
1667,9.99988552422e-09
1668,1.000052451171e-08
1669,9.99991968191e-09
1670,9.9994178761e-09
1671,1.000015768386e-08
1672,1.00002930291e-08
1673,1.000051450314e-08
1674,9.99981004675e-09
1675,9.99933523654e-09
1676,1.000057969658e-08
1677,9.99972336703e-09
1678,1.000046611308e-08
1679,9.99908318586e-09
1680,1.00005164314e-08
1681,9.99974834254e-09
1682,9.99968507737e-09
1683,1.000016245859e-08
1684,1.000038035158e-08
1685,1.000000406609e-08
1686,9.99974228231e-09
1687,1.000000002593e-08
1688,1.000005658812e-08
1689,1.000018624042e-08
1690,9.99956469906e-09
1691,1.000074295563e-08
1692,9.99963439176e-09
1693,1.000026786995e-08
1694,9.99970922648e-09
1695,9.99997844782e-09
1696,1.000010148896e-08
1697,9.99914397185e-09
1698,1.000061155872e-08
1699,9.99995907344e-09
1700,1.000014271692e-08
1701,1.000043021078e-08
1702,9.99983033936e-09
1703,1.000017760918e-08
1704,9.99999194562e-09
1705,9.99923854824e-09
1706,1.000066509079e-08
1707,9.99993804626e-09
1708,9.99985320297e-09
1709,9.99983933789e-09
1710,9.99962511777e-09
1711,1.000036364002e-08
1712,9.9997304373e-09
1713,1.000027999042e-08
1714,9.99997431585e-09
1715,1.000068868898e-08
1716,9.99917197748e-09
1717,1.000050412728e-08
1718,1.000032525853e-08
1719,9.99902625638e-09
1720,1.000052157341e-08
1721,9.99993180238e-09
1722,1.000013601393e-08
1723,9.99988194318e-09
1724,9.99958113516e-09
1725,1.000003473455e-08
1726,1.000048245735e-08
1727,9.99974292506e-09
1728,1.000001288098e-08
1729,9.99992482393e-09
1730,1.000014978719e-08
1731,9.99994621839e-09
1732,9.99959068462e-09
1733,1.000029201907e-08
1734,1.000058933786e-08
1735,9.99955900612e-09
1736,9.99997009205e-09
1737,9.99956387267e-09
1738,1.000009304136e-08
1739,9.99972804994e-09
1740,1.000055664932e-08
1741,1.000004033568e-08
1742,9.99951392164e-09
1743,1.000034545932e-08
1744,1.000009772426e-08
1745,9.99980169097e-09
1746,1.000056794339e-08
1747,1.000028696887e-08
1748,9.99956883104e-09
1749,9.99928298997e-09
1750,1.000114981776e-08
1751,9.99934579604e-09
1752,1.000013821765e-08
1753,1.000004309033e-08
1754,9.99945102375e-09
1755,1.000010001981e-08
1756,1.000026584987e-08
1757,9.99987248554e-09
1758,9.99986890449e-09
1759,1.000031616818e-08
1760,1.000017742553e-08
1761,9.99970968559e-09
1762,1.000028816255e-08
1763,1.000022149997e-08
1764,9.99924203747e-09
1765,1.000019753449e-08
1766,1.000037585231e-08
1767,1.000016888611e-08
1768,9.99971510307e-09
1769,9.99973282467e-09
1770,1.000002867432e-08
1771,1.000000709621e-08
1772,1.00000564963e-08
1773,9.99982326908e-09
1774,1.0000325534e-08
1775,9.99996127716e-09
1776,9.99961097722e-09
1777,1.000043296544e-08
1778,9.99987468926e-09
1779,9.99983465498e-09
1780,1.000009056217e-08
1781,1.000005695541e-08
1782,9.99971501125e-09
1783,1.000042231411e-08
1784,9.99999506756e-09
1785,9.99971785773e-09
1786,1.00003073533e-08
1787,9.99958710357e-09
1788,1.0000008749e-08
1789,1.000022655016e-08
1790,9.99994465742e-09
1791,1.000027328743e-08
1792,9.99974742433e-09
1793,1.000025841231e-08
1794,9.9997409968e-09
1795,1.000063029035e-08
1796,9.99912597479e-09
1797,1.000101337065e-08
1798,9.99965027693e-09
1799,9.99965991821e-09
1800,9.99992519121e-09
1801,9.99976753329e-09
1802,1.000002243044e-08
1803,1.000071421542e-08
1804,9.99927206318e-09
1805,1.000002766428e-08
1806,1.000028513243e-08
1807,1.000013527936e-08
1808,1.000041992675e-08
1809,9.9992919885e-09
1810,1.000003298994e-08
1811,9.99948527326e-09
1812,1.000094698353e-08
1813,9.99956699461e-09
1814,1.000038586088e-08
1815,9.99955202766e-09
1816,1.000079391669e-08
1817,9.99908805241e-09
1818,1.000048668115e-08
1819,9.9999559515e-09
1820,9.99951750269e-09
1821,1.000026603351e-08
1822,9.99985788588e-09
1823,1.000063332047e-08
1824,9.99891414204e-09
1825,1.000030615961e-08
1826,1.000004189665e-08
1827,1.000017237534e-08
1828,1.00007698594e-08
1829,9.99960216233e-09
1830,9.99999020101e-09
1831,9.9999762441e-09
1832,9.9996222713e-09
1833,1.000013959498e-08
1834,9.99976817604e-09
1835,1.000020836946e-08
1836,1.000042965985e-08
1837,9.99953522429e-09
1838,1.000052983737e-08
1839,9.99971914323e-09
1840,1.000042809888e-08
1841,9.99892589522e-09
1842,1.000059723453e-08
1843,9.99974072134e-09
1844,1.00000945105e-08
1845,1.000038182073e-08
1846,9.9998410825e-09
1847,9.99985944685e-09
1848,9.99986311972e-09
1849,1.000007651344e-08
1850,9.99922266308e-09
1851,1.000059043972e-08
1852,9.99991206071e-09
1853,1.000040046054e-08
1854,9.99982152447e-09
1855,1.000006044464e-08
1856,1.00000501606e-08
1857,1.000023518141e-08
1858,9.99937077155e-09
1859,1.00006803332e-08
1860,9.99988524876e-09
1861,1.00000763298e-08
1862,1.000043085354e-08
1863,9.99962768878e-09
1864,1.000000773896e-08
1865,9.99907299365e-09
1866,1.000075691253e-08
1867,9.99978121473e-09
1868,1.000021461334e-08
1869,9.99964899142e-09
1870,1.00002959674e-08
1871,1.000010029527e-08
1872,9.9994398215e-09
1873,1.000055765936e-08
1874,9.99985090743e-09
1875,9.9996045497e-09
1876,1.00000691677e-08
1877,9.99991049974e-09
1878,1.000057997204e-08
1879,9.99934386778e-09
1880,1.000032360574e-08
1881,9.99992170199e-09
1882,1.000032810501e-08
1883,1.00002579532e-08
1884,9.99952503207e-09
1885,1.000032066745e-08
1886,1.000025951417e-08
1887,9.99914323728e-09
1888,1.000031883101e-08
1889,1.000057841107e-08
